Usage date,Interval,Total kWh,__source_file
7/2/2025,4:0 PM,7.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/2/2025,5:0 PM,6.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/2/2025,6:0 PM,5.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/2/2025,7:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/2/2025,8:0 PM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/2/2025,9:0 PM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/2/2025,10:0 PM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/2/2025,11:0 PM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,12:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,1:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,2:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,3:0 AM,2.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,4:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,5:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,6:0 AM,1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,7:0 AM,0.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,8:0 AM,1.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,9:0 AM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,10:0 AM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,11:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,12:0 PM,6.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,1:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,2:0 PM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,3:0 PM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,4:0 PM,5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,5:0 PM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,6:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,7:0 PM,2.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,8:0 PM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,9:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,10:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/3/2025,11:0 PM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,12:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,1:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,2:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,3:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,4:0 AM,1.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,5:0 AM,1.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,6:0 AM,1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,7:0 AM,1.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,8:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,9:0 AM,4.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,10:0 AM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,11:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,12:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,1:0 PM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,2:0 PM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,3:0 PM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,4:0 PM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,5:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,6:0 PM,4.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,7:0 PM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,8:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,9:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,10:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/4/2025,11:0 PM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,12:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,1:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,2:0 AM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,3:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,4:0 AM,2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,5:0 AM,2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,6:0 AM,2.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,7:0 AM,1.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,8:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,9:0 AM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,10:0 AM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,11:0 AM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,12:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,1:0 PM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,2:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,3:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,4:0 PM,5.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,5:0 PM,4.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,6:0 PM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,7:0 PM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,8:0 PM,2.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,9:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,10:0 PM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/5/2025,11:0 PM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,12:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,1:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,2:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,3:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,4:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,5:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,6:0 AM,1.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,7:0 AM,1.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,8:0 AM,1.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,9:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,10:0 AM,5.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,11:0 AM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,12:0 PM,4.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,1:0 PM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,2:0 PM,4.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,3:0 PM,5.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,4:0 PM,5.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,5:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,6:0 PM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,7:0 PM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,8:0 PM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,9:0 PM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,10:0 PM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/6/2025,11:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,12:0 AM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,1:0 AM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,2:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,3:0 AM,2.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,4:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,5:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,6:0 AM,1.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,7:0 AM,1.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,8:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,9:0 AM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,10:0 AM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,11:0 AM,5.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,12:0 PM,5.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,1:0 PM,5.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,2:0 PM,4.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,3:0 PM,5.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,4:0 PM,5.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,5:0 PM,5.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,6:0 PM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,7:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,8:0 PM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,9:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,10:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/7/2025,11:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,12:0 AM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,1:0 AM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,2:0 AM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,3:0 AM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,4:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,5:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,6:0 AM,1.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,7:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,8:0 AM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,9:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,10:0 AM,4.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,11:0 AM,5.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,12:0 PM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,1:0 PM,5.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,2:0 PM,5.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,3:0 PM,5.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,4:0 PM,6.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,5:0 PM,5.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,6:0 PM,5.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,7:0 PM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,8:0 PM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,9:0 PM,4.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,10:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/8/2025,11:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,12:0 AM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,1:0 AM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,2:0 AM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,3:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,4:0 AM,2.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,5:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,6:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,7:0 AM,0.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,8:0 AM,1.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,9:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,10:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,11:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,12:0 PM,4.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,1:0 PM,5.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,2:0 PM,4.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,3:0 PM,5.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,4:0 PM,5.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,5:0 PM,5.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,6:0 PM,5.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,7:0 PM,5.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,8:0 PM,4.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,9:0 PM,4.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,10:0 PM,4.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/9/2025,11:0 PM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,12:0 AM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,1:0 AM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,2:0 AM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,3:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,4:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,5:0 AM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,6:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,7:0 AM,1.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,8:0 AM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,9:0 AM,5.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,10:0 AM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,11:0 AM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,12:0 PM,7.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,1:0 PM,5.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,2:0 PM,6.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,3:0 PM,1.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,4:0 PM,0,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,5:0 PM,0,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,6:0 PM,0,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,7:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,8:0 PM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,9:0 PM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,10:0 PM,4.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/10/2025,11:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,12:0 AM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,1:0 AM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,2:0 AM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,3:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,4:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,5:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,6:0 AM,1.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,7:0 AM,2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,8:0 AM,1.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,9:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,10:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,11:0 AM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,12:0 PM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,1:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,2:0 PM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,3:0 PM,5.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,4:0 PM,5.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,5:0 PM,5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,6:0 PM,5.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,7:0 PM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,8:0 PM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,9:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,10:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/11/2025,11:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,12:0 AM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,1:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,2:0 AM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,3:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,4:0 AM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,5:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,6:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,7:0 AM,2.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,8:0 AM,2.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,9:0 AM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,10:0 AM,5.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,11:0 AM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,12:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,1:0 PM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,2:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,3:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,4:0 PM,4.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,5:0 PM,4.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,6:0 PM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,7:0 PM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,8:0 PM,3.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,9:0 PM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,10:0 PM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/12/2025,11:0 PM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,12:0 AM,3.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,1:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,2:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,3:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,4:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,5:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,6:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,7:0 AM,2.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,8:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,9:0 AM,2.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,10:0 AM,2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,11:0 AM,2.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,12:0 PM,3.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,1:0 PM,5.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,2:0 PM,5.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,3:0 PM,4.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,4:0 PM,4.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,5:0 PM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,6:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,7:0 PM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,8:0 PM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,9:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,10:0 PM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/13/2025,11:0 PM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,12:0 AM,2.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,1:0 AM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,2:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,3:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,4:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,5:0 AM,2.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,6:0 AM,1.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,7:0 AM,0.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,8:0 AM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,9:0 AM,4.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,10:0 AM,3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,11:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,12:0 PM,3.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,1:0 PM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,2:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,3:0 PM,6.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,4:0 PM,4.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,5:0 PM,5.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,6:0 PM,5.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,7:0 PM,3.4,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,8:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,9:0 PM,4.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,10:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/14/2025,11:0 PM,1.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,12:0 AM,0,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,1:0 AM,0,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,2:0 AM,0,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,3:0 AM,2.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,4:0 AM,2.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,5:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,6:0 AM,2.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,7:0 AM,1.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,8:0 AM,2.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,9:0 AM,3.1,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,10:0 AM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,11:0 AM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,12:0 PM,3.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,1:0 PM,2.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,2:0 PM,4.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,3:0 PM,4.5,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,4:0 PM,5.2,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,5:0 PM,6.8,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,6:0 PM,4.6,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,7:0 PM,3.9,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,8:0 PM,3.7,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,9:0 PM,4.3,hourlyUsage7_1_2025_to_7_31_2025.csv
7/15/2025,10:0 PM,4,hourlyUsage7_1_2025_to_7_31_2025.csv
